TimeStamp,Level(m),Storage(mcm),Storage_Percent(%),Inflow(m^3/s),Spill(m^3/s),Rainfall(mm)
2024-08-07,36.46932,108.672,99.37888,22.7249,,
2024-08-08,36.4236,108.3607,99.0942,34.6675,,
2024-08-09,36.2712,107.3702,98.18841,24.5078,,
2024-08-10,36.1188,106.3797,97.28261,18.1403,,
2024-08-11,36.17976,106.7759,97.64493,19.7534,,
2024-08-12,36.195,106.8891,97.74845,16.2442,,
2024-08-13,36.2712,107.3702,98.18841,21.4231,,
2024-08-14,36.2712,107.3702,98.18841,39.1955,,
2024-08-15,36.13404,106.4929,97.38613,12.9331,,
2024-08-16,36.1188,106.3797,97.28261,14.0934,,
2024-08-17,36.1188,106.3797,97.28261,14.0934,,
2024-08-18,36.01212,105.7005,96.66149,8.1787,,
2024-08-19,36.05784,105.9835,96.92029,13.9519,,
2024-08-20,36.195,106.8891,97.74845,23.8286,,
2024-08-21,36.24072,107.1721,98.00725,20.1496,,
2024-08-22,36.1188,106.3797,97.28261,7.612699999999999,,
2024-08-23,36.17976,106.7759,97.64493,17.1781,,
2024-08-24,36.16452,106.691,97.56729,14.5745,,
2024-08-25,36.16452,106.691,97.56729,14.5745,,
2024-08-26,36.1188,106.3797,97.28261,8.7164,,
2024-08-27,36.13404,106.4929,97.38613,9.5654,,
2024-08-28,36.21024,106.974,97.82609,15.7914,,
2024-08-29,36.195,106.8891,97.74845,12.1973,,
2024-08-30,36.13404,106.4929,97.38613,12.5086,,
2024-08-31,36.01212,105.7005,96.66149,9.622,,
2024-09-01,35.87496,104.7949,95.83333,8.4617,,
2024-09-02,35.78352,104.2006,95.28986,7.6693,,
2024-09-03,35.7378,103.9176,95.03106,7.9806,,
2024-09-04,35.814,104.3987,95.47101,13.4991,,
2024-09-05,35.87496,104.7949,95.83333,12.3388,,
2024-09-06,35.87496,104.7949,95.83333,12.3388,,
2024-09-07,35.9664,105.3892,96.37681,9.5088,,
2024-09-08,36.01212,105.7005,96.66149,8.3768,,
2024-09-09,35.98164,105.5024,96.48033,7.4712,,
2024-09-10,35.98164,105.5024,96.48033,7.4712,,
2024-09-11,36.10356,106.2948,97.20497,20.9137,,
2024-09-12,36.195,106.8891,97.74845,14.999,,
2024-09-13,36.25596,107.2853,98.11077,12.3388,,
2024-09-14,36.25596,107.2853,98.11077,12.3388,,
2024-09-15,36.3474,107.8796,98.65424,13.6123,,
2024-09-16,36.36264,107.9645,98.73188,11.7445,,
2024-09-17,36.3474,107.8796,98.65424,10.1597,,
2024-09-18,36.31692,107.6815,98.47308,9.7069,,
2024-09-19,36.31692,107.6815,98.47308,9.7069,,
2024-09-20,36.22548,107.0872,97.92961,6.2543,,
2024-09-21,36.14928,106.5778,97.46377,7.3297,,
2024-09-22,36.1188,106.3797,97.28261,8.433399999999999,,
2024-09-23,36.08832,106.1816,97.10145,7.1599,,
2024-09-24,36.02736,105.7854,96.73913,6.6505,,
2024-09-25,35.92068,105.1062,96.11801,6.0279,,
2024-09-26,35.87496,104.7949,95.83333,8.5749,,
2024-09-27,35.85972,104.71,95.75569,12.4803,,
2024-09-28,35.90544,104.993,96.01449,17.2913,,
2024-09-29,35.9664,105.3892,96.37681,20.1213,,
2024-09-30,35.98164,105.5024,96.48033,15.1688,,
2024-10-01,36.05784,105.9835,96.92029,20.8005,,
2024-10-02,36.05784,105.9835,96.92029,20.8005,,
2024-10-03,36.1188,106.3797,97.28261,14.8575,,
2024-10-04,36.01212,105.7005,96.66149,6.6505,,
2024-10-05,35.9664,105.3892,96.37681,11.2351,,
2024-10-06,35.92068,105.1062,96.11801,12.0275,,
2024-10-07,35.84448,104.3987,95.47101,7.499499999999999,,
2024-10-08,35.76828,104.1157,95.21222,10.8672,,
2024-10-09,35.72256,103.8044,94.92754,10.5559,,
2024-10-10,35.67684,103.5214,94.66874,8.9711,,
2024-10-11,35.67684,103.5214,94.66874,8.9711,,
2024-10-12,35.5854,102.9271,94.12526,4.6412,,
2024-10-13,35.53968,102.6158,93.84058,9.8484,,
2024-10-14,35.53968,102.6158,93.84058,7.5844,,
2024-10-15,35.5854,102.9271,94.12526,12.8199,,
2024-10-16,35.5854,102.9271,94.12526,12.8199,,
2024-10-17,35.5854,102.9271,94.12526,12.8199,,
