TimeStamp,Level(m),Storage(mcm),Storage_Percent(%),Inflow(m^3/s),Spill(m^3/s),Rainfall(mm)
2024-09-07,13.389864,106.125,86.2069,18.1403,,
2024-09-08,13.383768,106.0401,86.13793,13.9236,,
2024-09-09,13.386816,106.0684,86.16092,15.3386,,
2024-09-10,13.4112,106.408,86.43678,18.6214,,
2024-09-11,13.435584,106.7193,86.68966,18.6497,,
2024-09-12,13.45692,107.0023,86.91954,18.2818,,
2024-09-13,13.478256,107.2853,87.14943,18.2818,,
2024-09-14,13.478256,107.2853,87.14943,18.2818,,
2024-09-15,13.490448,107.4551,87.28736,15.4235,,
2024-09-16,13.4874,107.4268,87.26437,10.5276,,
2024-09-17,13.511784,107.7381,87.51724,13.1595,,
2024-09-18,13.523976,107.9079,87.65517,11.2634,,
2024-09-19,13.523976,107.9079,87.65517,11.2634,,
2024-09-20,13.496544000000002,107.54,87.35632,10.7823,,
2024-09-21,13.469112,107.1721,87.05747,11.7728,,
2024-09-22,13.42644,106.6061,86.5977,9.8201,,
2024-09-23,13.389864,106.125,86.2069,10.8106,,
2024-09-24,13.347192,105.559,85.74713,9.8201,,
2024-09-25,13.316712,105.1345,85.4023,11.6879,,
2024-09-26,13.335,105.3892,85.6092,19.1874,,
2024-09-27,13.344144000000002,105.5024,85.70115,17.772399999999998,,
2024-09-28,13.316712,105.1345,85.4023,12.169,,
2024-09-29,13.295376,104.8515,85.17241,13.1029,,
2024-09-30,13.267944000000002,104.4836,84.87356,12.169,,
2024-10-01,13.240512,104.1157,84.57471,12.169,,
2024-10-02,13.240512,104.1157,84.57471,12.169,,
2024-10-03,13.280136,104.6534,85.01149,22.7815,,
2024-10-04,13.295376,104.8515,85.17241,18.5648,,
2024-10-05,13.267944000000002,104.4836,84.87356,11.9992,,
2024-10-06,13.21308,103.7761,84.29885,7.697599999999999,,
2024-10-07,13.188696000000002,103.4365,84.02299,12.3671,,
2024-10-08,13.1826,103.3516,83.95402,15.1971,,
2024-10-09,13.142976,102.8422,83.54023,10.0465,,
2024-10-10,13.246608,104.2006,84.64368,32.035599999999995,,
2024-10-11,13.246608,104.2006,84.64368,32.035599999999995,,
2024-10-12,13.240512,104.1157,84.57471,15.1971,,
2024-10-13,13.362432000000002,105.7571,85.90805,25.1021,,
2024-10-14,13.359384,105.7005,85.86207,15.7631,,
2024-10-15,13.335,105.3892,85.6092,15.9612,,
2024-10-16,13.335,105.3892,85.6092,15.9612,,
2024-10-17,13.335,105.3892,85.6092,15.9612,,
