TimeStamp,Level(m),Storage(mcm),Storage_Percent(%),Inflow(m^3/s),Spill(m^3/s),Rainfall(mm)
2024-06-01,18.5928,42.45,51.90311,7.0467,,
2024-06-02,18.669,43.016,52.59516,7.1033,,
2024-06-03,18.72996,43.4688,53.14879,5.8015,,
2024-06-04,18.80616,44.0348,53.84083,7.1033,,
2024-06-05,18.8976,44.714,54.67128,8.433399999999999,,
2024-06-06,18.9738,45.28,55.36332,7.1033,,
2024-06-07,18.98904,46.5252,56.88581,16.9517,,
2024-06-08,19.44624,48.7892,59.65398,26.7718,,
2024-06-09,19.99488,52.8644,64.63668,47.7421,,
2024-06-10,20.36064,55.5812,67.95848,32.0073,,
2024-06-11,20.558760000000003,57.0528,69.75779,17.6026,,
2024-06-12,20.695920000000005,58.0716,71.00346,12.3671,,
2024-06-13,20.81784,58.9772,72.11073,11.0653,,
2024-06-14,20.897088,59.5715,72.83737,7.386299999999999,,
2024-06-15,20.964144,60.0526,73.42561,6.3392,,
2024-06-16,21.019008,60.4771,73.94464,5.2921,,
2024-06-17,21.055584,60.7318,74.25606,3.7356,,
2024-06-18,21.1074,61.128,74.74048,5.0374,,
2024-06-19,21.13788,61.3544,75.0173,3.1979,,
2024-06-20,21.244560000000003,61.3827,75.0519,9.7635,,
2024-06-21,21.320760000000003,62.7128,76.6782,7.1316,,
2024-06-22,21.387816,63.2222,77.30104,6.3675,,
2024-06-23,21.439632000000003,63.5901,77.75087,5.0374,,
2024-06-24,21.494496,64.0146,78.2699,5.320399999999999,,
2024-06-25,21.625560000000004,64.9768,79.44637,11.8577,,
2024-06-26,21.85416,66.92949999999999,81.83391,23.206,,
2024-06-27,22.332696,71.2311,87.09343,60.3639,,
2024-06-28,22.344888,71.316,87.19723,29.9697,,
2024-06-29,22.329648,71.2028,87.05882,27.5925,,
2024-06-30,22.247352,70.58019999999999,86.29758,21.7627,,
2024-07-01,22.119336,69.3916,84.84429,15.1405,,
2024-07-02,22.098000000000003,69.1935,84.60208,11.6596,,
2024-07-03,22.085808,69.0803,84.46367,10.3295,,
2024-07-04,22.122384,69.4199,84.87889,14.0368,,
2024-07-05,22.140672,69.5897,85.08651,12.6501,,
2024-07-06,22.134576000000003,69.53309999999999,85.0173,10.0465,,
2024-07-07,22.125432000000004,69.4482,84.91349,9.7069,,
2024-07-08,22.101048,69.2218,84.63668,8.0655,,
2024-07-09,22.073616,68.9671,84.32526,7.7542,,
2024-07-10,22.03704,68.6275,83.91003,6.7637,,
2024-07-11,22.00656,68.3445,83.56401,7.4146,,
2024-07-12,21.963888,67.9483,83.07958,6.1128,,
2024-07-13,21.982176000000003,68.1181,83.2872,12.6501,,
2024-07-14,22.00656,68.3445,83.56401,13.301,,
2024-07-15,22.012656,68.4011,83.63322,11.3483,,
2024-07-16,22.134576000000003,69.53309999999999,85.0173,23.8003,,
2024-07-17,22.210776000000003,70.2406,85.88235,18.8761,,
2024-07-18,22.29612,70.9481,86.7474,19.6968,,
2024-07-19,22.314408,71.08959999999999,86.92042,14.7726,,
2024-07-20,22.31136,71.0613,86.88581,13.2727,,
2024-07-21,22.286976000000003,70.8915,86.6782,11.4332,,
2024-07-22,22.250400000000003,70.60849999999999,86.33218,10.3861,,
2024-07-23,22.20468,70.184,85.81315,8.6032,,
2024-07-24,22.152864000000005,69.7029,85.22491,7.952299999999999,,
2024-07-25,22.094952,69.1652,84.56747,7.3014,,
2024-07-26,22.033992,68.5992,83.87543,7.0467,,
2024-07-27,21.973032000000003,68.0332,83.18339,6.961799999999999,,
2024-07-28,21.89988,67.354,82.35294,5.66,,
2024-07-29,21.982176000000003,68.1181,83.2872,22.357,,
2024-07-30,22.104096,69.2501,84.67128,26.6303,,
2024-07-31,22.213824,70.2689,85.91696,25.3002,,
2024-08-01,22.213824,70.2689,85.91696,14.8292,,
2024-08-02,,,,,,
2024-08-03,22.104096,69.2501,84.67128,9.7918,,
2024-08-04,22.033992,68.5992,83.87543,8.8296,,
2024-08-05,21.942552,67.75019999999999,82.83737,6.5373,,
2024-08-06,21.857208,66.95779999999999,81.86851,7.188199999999999,,
2024-08-07,21.768816,66.1371,80.86505,6.848599999999999,,
2024-08-08,21.68652,65.4296,80.0,8.1504,,
2024-08-09,21.57984,64.63719999999999,79.03114,7.1599,,
2024-08-10,21.396960000000004,63.2788,77.37024,3.1979,,
2024-08-11,21.278088,62.4015,76.29758,6.9335,,
2024-08-12,21.186648,61.7223,75.46713,8.4617,,
2024-08-13,21.07692,60.9016,74.46367,6.9052,,
2024-08-14,21.073872,60.8733,74.42907,13.7821,,
2024-08-15,21.019008,60.4771,73.94464,7.358,,
2024-08-16,20.961096,60.0526,73.42561,7.1033,,
2024-08-17,20.961096,60.0526,73.42561,7.1033,,
2024-08-18,21.043392000000004,60.6469,74.15225,18.1969,,
2024-08-19,21.092160000000003,61.0148,74.60208,17.6875,,
2024-08-20,21.037296,60.6186,74.11765,12.1124,,
2024-08-21,21.04644,60.6752,74.18685,17.121499999999997,,
2024-08-22,21.4122,63.392,77.50865,46.3554,,
2024-08-23,21.476208,63.8731,78.09689,20.4326,,
2024-08-24,21.479256,63.9014,78.13149,15.1971,,
2024-08-25,21.479256,63.9014,78.13149,15.1971,,
2024-08-26,21.44268,63.6184,77.78547,11.7728,,
2024-08-27,21.317712,62.6845,76.6436,9.9333,,
2024-08-28,21.2598,62.26,76.12457,9.9333,,
2024-08-29,21.186648,61.7223,75.46713,8.631499999999999,,
2024-08-30,21.140928,61.3827,75.0519,10.9804,,
2024-08-31,21.15312,61.4676,75.15571,13.4991,,
2024-09-01,21.13788,61.3544,75.0173,10.7823,,
2024-09-02,21.1074,61.128,74.74048,9.4805,,
2024-09-03,21.092160000000003,61.0148,74.60208,10.7823,,
2024-09-04,21.04644,60.6752,74.18685,8.1787,,
2024-09-05,21.009864000000004,60.3922,73.84083,8.9711,,
2024-09-06,21.009864000000004,60.3922,73.84083,8.9711,,
2024-09-07,20.875752,59.4017,72.62976,5.8298,,
2024-09-08,20.784312,58.7225,71.79931,4.245,,
2024-09-09,20.705064000000004,58.1282,71.07266,5.2638,,
2024-09-10,20.641056,57.6754,70.51903,6.5939,,
2024-09-11,20.574,57.166,69.89619,6.310899999999999,,
2024-09-12,20.503896,56.6566,69.27336,6.0562,,
