TimeStamp,Level(m),Storage(mcm),Storage_Percent(%),Inflow(m^3/s),Spill(m^3/s),Rainfall(mm)
2024-09-01,15.843504,39.7332,80.50459,26.4039,,
2024-09-02,15.678912,39.1672,79.3578,26.4039,,
2024-09-03,15.526512,38.6295,78.26835,27.0265,,
2024-09-04,15.40764,38.205,77.40826,27.5359,,
2024-09-05,15.386304,38.1201,77.23624,27.4793,,
2024-09-06,15.386304,38.1201,77.23624,27.4793,,
2024-09-07,15.34668,37.9786,76.94954,27.4793,,
2024-09-08,15.325344,37.922,76.83486,27.4793,,
2024-09-09,15.304008,37.8371,76.66284,27.4227,,
2024-09-10,15.307056,37.8371,76.66284,27.3378,,
2024-09-11,15.3162,37.8654,76.72018,27.451,,
2024-09-12,15.325344,37.922,76.83486,27.451,,
2024-09-13,15.33144,37.922,76.83486,27.3095,,
2024-09-14,15.33144,37.922,76.83486,27.3095,,
2024-09-15,15.267432,37.6956,76.37615,27.4227,,
2024-09-16,15.093696,37.1013,75.17202,27.3944,,
2024-09-17,14.91996,36.4787,73.91055,27.2812,,
2024-09-18,14.712696,35.7429,72.41972,26.0077,,
2024-09-19,14.712696,35.7429,72.41972,26.0077,,
2024-09-20,14.298168,34.2713,69.43807,25.6964,,
2024-09-21,14.097,33.5638,68.00459,25.9228,,
2024-09-22,13.901928,32.8846,66.62844,26.5454,,
2024-09-23,13.73124,32.262,65.36697,26.2058,,
2024-09-24,13.554456,31.6677,64.16284,26.4605,,
2024-09-25,13.38072,31.0451,62.90138,26.4605,,
2024-09-26,13.206984,30.4225,61.63991,26.4605,,
2024-09-27,13.021056,29.7999,60.37844,26.4605,,
2024-09-28,12.835128,29.2339,59.23165,26.4605,,
2024-09-29,12.682728,28.7528,58.25688,26.319,,
2024-09-30,12.463272000000002,28.1019,56.93807,24.7059,,
2024-10-01,12.332208,27.7057,56.13532,25.6115,,
2024-10-02,12.332208,27.7057,56.13532,25.6115,,
2024-10-03,12.100560000000002,26.9982,54.70183,25.9228,,
2024-10-04,11.939016,26.4888,53.66972,23.8286,,
2024-10-05,11.814048,26.1209,52.92431,24.9323,,
2024-10-06,11.801856,26.0926,52.86697,25.8096,,
2024-10-07,11.78052,26.0077,52.69495,25.6398,,
2024-10-08,11.820144,26.1492,52.98165,23.1211,,
2024-10-09,11.87196,26.2907,53.26835,8.7447,,
2024-10-10,12.121896,27.0548,54.81651,21.3099,,
2024-10-11,12.121896,27.0548,54.81651,21.3099,,
2024-10-12,12.463272000000002,28.1019,56.93807,22.8664,,
2024-10-13,13.091160000000002,30.0263,60.83716,21.0269,,
2024-10-14,13.481304,31.3847,63.58945,18.7063,,
2024-10-15,13.911072,32.9129,66.68578,19.8949,,
2024-10-16,13.911072,32.9129,66.68578,19.8949,,
2024-10-17,13.911072,32.9129,66.68578,19.8949,,
