TimeStamp,Level(m),Storage(mcm),Storage_Percent(%),Inflow(m^3/s),Spill(m^3/s),Rainfall(mm)
2024-07-15,31.8516,751.3084,53.68438,132.2459,,
2024-07-16,32.12592,773.9200999999999,55.30009,286.4243,,
2024-07-17,32.79648,831.3974,59.4071,733.9039,,
2024-07-18,32.79648,831.3974,59.4071,733.9039,,
2024-07-19,34.56432,998.4806,71.34595,1040.6476,,
2024-07-20,35.53968,1100.87,78.66214,1262.6611,,
2024-07-21,36.54552,1214.5511,86.78517,1453.9125,,
2024-07-22,37.39896,1317.8744,94.16808,1970.1611,,
2024-07-23,37.55136,1336.9486,95.53102,1698.4528,,
2024-07-24,37.44468,1323.5344,94.57251,1132.8207,,
2024-07-25,37.82568,1371.8425,98.02435,901.4116,,
2024-07-26,38.03904,1399.4915999999998,100.0,1189.8735,,
2024-07-27,37.90188,1381.7192,98.73008,1894.5435,,
2024-07-28,37.862256,1376.5685999999998,98.36205,3158.2517,,
2024-07-29,37.594032000000006,1342.3538999999998,95.91725,3312.9678,,
2024-07-30,38.03904,1399.4915999999998,100.0,1613.4396,,
2024-07-31,37.719,1358.2302,97.05169,1103.0491,,
2024-08-01,37.5666,1338.9013,95.67055,2702.7066,,
2024-08-02,,,,,,
2024-08-03,37.27704,1302.7056,93.0842,2799.153,,
2024-08-04,37.572696,1339.6654,95.72515,2080.05,,
2024-08-05,37.572696,1339.6654,95.72515,2080.05,,
2024-08-06,37.533072,1334.628,95.3652,963.0207,,
2024-08-07,37.719,1358.2302,97.05169,464.12,,
2024-08-08,37.850064,1374.9838,98.24881,388.6722,,
2024-08-09,37.941504,1386.8415,99.09609,362.4098,,
2024-08-10,37.941504,1386.8415,99.09609,492.5049,,
2024-08-11,38.00856,1395.5295999999998,99.7169,324.5727,,
2024-08-12,37.85616,1375.7762,98.30543,347.0712,,
2024-08-13,38.03904,1399.4915999999998,100.0,595.9979999999999,,
2024-08-14,37.496496,1329.9868,95.03357,401.577,,
2024-08-15,37.508688,1331.5433,95.14479,434.405,,
2024-08-16,37.508688,1331.5433,95.14479,434.405,,
2024-08-17,37.508688,1331.5433,95.14479,434.405,,
2024-08-18,37.55136,1336.9486,95.53102,470.4875,,
2024-08-19,37.55136,1336.9486,95.53102,470.4875,,
2024-08-20,37.630608,1346.9951,96.24889,345.543,,
2024-08-21,37.661088,1350.8722,96.52592,294.1219,,
2024-08-22,37.685472,1353.9569,96.74634,247.5401,,
2024-08-23,37.697664,1355.5134,96.85756,229.8526,,
2024-08-24,37.697664,1355.5134,96.85756,167.9605,,
2024-08-25,37.697664,1355.5134,96.85756,167.9605,,
2024-08-26,37.70376,1356.2775,96.91216,132.84019999999998,,
2024-08-27,37.709856,1357.0699,96.96878,123.9257,,
2024-08-28,37.715952,1357.8339999999998,97.02338,132.86849999999998,,
2024-08-29,37.740336,1360.9187,97.24379,159.7818,,
2024-08-30,37.7952,1367.8805,97.74124,205.175,,
2024-08-31,37.88664,1379.7382,98.58853,413.746,,
2024-09-01,37.904928000000005,1382.1154,98.75839,528.927,,
2024-09-02,37.904928000000005,1382.1154,98.75839,430.726,,
2024-09-03,37.911024,1382.8795,98.81299,318.3184,,
2024-09-04,37.91712,1383.6719,98.86961,318.3184,,
2024-09-05,37.929312,1385.2567,98.98285,429.6223,,
2024-09-06,37.929312,1385.2567,98.98285,429.6223,,
2024-09-07,37.941504,1386.8415,99.09609,455.7432,,
2024-09-08,37.935408,1386.0491,99.03947,345.4581,,
2024-09-09,37.93236,1385.6529,99.01116,258.0394,,
2024-09-10,37.929312,1385.2567,98.98285,258.0394,,
2024-09-11,37.965888,1390.0111,99.32258,256.1999,,
2024-09-12,38.03904,1399.4915999999998,100.0,373.1072,,
2024-09-13,38.03904,1399.4915999999998,100.0,325.733,,
2024-09-14,38.03904,1399.4915999999998,100.0,325.733,,
2024-09-15,38.03904,1399.4915999999998,100.0,422.6322,,
2024-09-16,38.03904,1399.4915999999998,100.0,422.6322,,
2024-09-17,38.03904,1399.4915999999998,100.0,422.6322,,
2024-09-18,38.03904,1399.4915999999998,100.0,422.6322,,
2024-09-19,38.03904,1399.4915999999998,100.0,422.6322,,
2024-09-20,38.032944,1398.6992,99.94338,115.0961,,
2024-09-21,37.996368,1393.9448,99.60366,117.2752,,
2024-09-22,37.95979200000001,1389.2187,99.26595,85.5792,,
2024-09-23,37.95979200000001,1389.2187,99.26595,85.5792,,
2024-09-24,37.898832000000006,1381.323,98.70177,90.4185,,
2024-09-25,37.874448,1378.1534,98.47529,99.5594,,
2024-09-26,37.850064,1374.9838,98.24881,99.5311,,
2024-09-27,37.837872,1373.399,98.13557,117.8129,,
2024-09-28,37.82568,1371.8425,98.02435,117.7846,,
2024-09-29,37.82568,1371.8425,98.02435,117.7846,,
2024-09-30,37.813488,1370.2577,97.91111,126.8972,,
2024-10-01,37.819584,1371.0501,97.96773,131.28369999999998,,
2024-10-02,37.819584,1371.0501,97.96773,131.28369999999998,,
2024-10-03,37.82568,1371.8425,98.02435,139.7737,,
2024-10-04,37.82568,1371.8425,98.02435,155.0274,,
2024-10-05,37.831776000000005,1372.6349,98.08097,155.0557,,
2024-10-06,37.84092,1373.7952,98.16388,159.6403,,
2024-10-07,37.84092,1373.7952,98.16388,159.6403,,
2024-10-08,37.880544,1378.9458,98.53191,191.6759,,
2024-10-09,37.91712,1383.6719,98.86961,200.8734,,
2024-10-10,37.941504,1386.8415,99.09609,182.5916,,
2024-10-11,37.941504,1386.8415,99.09609,182.5916,,
2024-10-12,37.941504,1386.8415,99.09609,182.5916,,
2024-10-13,37.941504,1386.8415,99.09609,182.5916,,
2024-10-14,38.00856,1395.5295999999998,99.7169,172.7149,,
2024-10-15,38.03904,1399.4915999999998,100.0,191.7891,,
2024-10-16,38.03904,1399.4915999999998,100.0,191.7891,,
2024-10-17,38.03904,1399.4915999999998,100.0,191.7891,,
